,F0,F1,F2,F3,F4,F5,Label
300,0.3299499602,0.297015757,-0.895975753,0.0080656864,0.0079864552,0.0036393443,1
301,0.3287626255,0.2920088845,-0.89811749,0.0035230512,0.0039228148,0.0017599793,1
302,0.2777846972,0.2473400478,-0.9083024422,0.1387977461,0.123562352,0.0459647577,0
303,0.3624008566,0.3292301315,-0.8718789283,0.0050621363,0.007452111,0.004374123,1
304,0.3617644183,0.3294085339,-0.8714772191,0.0232759125,0.0229530057,0.0086800293,1
305,0.3564311793,0.3346091514,-0.8722016972,0.0095485311,0.0126826124,0.0023821125,1
306,0.3624233626,0.3287729641,-0.8720230996,0.0076846444,0.0078501152,0.0035631194,1
307,0.3708082311,0.3227246056,-0.8708174462,0.0029355997,0.0036256997,0.0023041644,1
308,0.361896749,0.3176527092,-0.8734652709,0.0519200232,0.0462521827,0.0187357828,1
309,0.3688333068,0.3255766016,-0.8705638406,0.0049746491,0.0063504615,0.0039258609,1
310,0.3538547171,0.3196449522,-0.8743783466,0.0643373055,0.0583753641,0.0230106387,0
311,0.3636511554,0.3228464701,-0.873725494,0.0076755789,0.0068708846,0.0050621266,1
312,0.3681171394,0.315574761,-0.8742926972,0.0175303973,0.0106954145,0.0096394691,0
313,0.3513099004,0.3083683506,-0.8838390398,0.014323537,0.0073996606,0.0076803369,0
314,0.2219582669,0.2046044661,-0.9239364462,0.1682709072,0.1537160325,0.057177812,0
315,0.2890073984,0.2404656096,-0.902884502,0.155060325,0.1291066727,0.0523292118,0
316,0.341985757,0.3162222311,-0.8847814064,0.0109367953,0.0077591591,0.005591306,0
317,0.3482508247,0.3149925458,-0.8828277809,0.0048745545,0.0087592551,0.0039599585,0
318,0.3122711594,0.3141793904,-0.896343996,0.0163763613,0.0054289411,0.0069181218,0
319,0.3281175976,0.3141577012,-0.8908425418,0.0030603329,0.005365528,0.0022860644,0
320,0.3284476255,0.3175998765,-0.8895174741,0.0021413768,0.0022110878,0.0012989006,1
321,0.3303983546,0.3089700199,-0.8917944382,0.0059462954,0.0061308945,0.0020533783,1
322,0.3274295378,0.2986679203,-0.8961784542,0.0133446616,0.0137832809,0.0091338167,1
323,0.3228461394,0.3020622311,-0.8967518685,0.0079722941,0.0155092743,0.0077931968,1
324,0.3305628406,0.3095008247,-0.8915529124,0.0033800313,0.006928312,0.0033790543,1
325,0.3235068048,0.3005709203,-0.8972003108,0.0029115689,0.0043422569,0.0021849619,1
326,0.3270915538,0.3098890996,-0.892731757,0.001056151,0.002700245,0.0011967771,1
327,0.3272754462,0.3132679442,-0.8914817251,0.0009033778,0.0033825645,0.0014303095,1
328,0.327272259,0.3102361474,-0.892545502,0.0009744977,0.0026413177,0.0009969466,1
329,0.3221494143,0.3165342948,-0.892168757,0.002456479,0.0068264427,0.0028510483,1
330,0.3194489004,0.3009636614,-0.8980144343,0.0066621959,0.028028729,0.0106481173,1
331,0.3245638884,0.3006932629,-0.8966873068,0.0033898992,0.012516991,0.0050605629,1
332,0.326522753,0.3125679203,-0.8920059442,0.0011297068,0.0026976386,0.0010107052,1
333,0.326151494,0.3164598247,-0.890767996,0.0024588483,0.0017555724,0.0012729174,1
334,0.3163389084,0.3040095737,-0.898587988,0.0033021628,0.0053408523,0.0028339973,1
335,0.3235674382,0.3096929562,-0.8940576693,0.0036114674,0.0061237877,0.0021660106,1
336,0.3255442351,0.3094570876,-0.8934091116,0.0055327493,0.0058080001,0.0036168741,1
337,0.3210313904,0.3045584422,-0.896711506,0.0051186922,0.007012098,0.0040234328,1
338,0.308704239,0.3152155259,-0.8973351195,0.0097382762,0.0054421326,0.0024780665,1
339,0.302465247,0.3214188765,-0.8973175418,0.0024678333,0.0041403482,0.0016409242,1
340,0.31857949,0.3063359602,-0.8970221434,0.0026213314,0.0027064567,0.0015690568,1
341,0.3157279243,0.3181495339,-0.8938738207,0.0055851513,0.0072954503,0.0013867093,1
342,0.3213276972,0.3143722749,-0.893242,0.0036237443,0.0045979331,0.0017397477,1
343,0.3256146335,0.3190858486,-0.8900254821,0.0011973974,0.0032186402,0.0014743672,1
344,0.3257661833,0.3188591633,-0.8900542709,0.0009473481,0.0025348919,0.0011296678,1
345,0.3156700398,0.3237055179,-0.8918887849,0.006933245,0.0071354454,0.0016193836,1
346,0.3098624263,0.3184424781,-0.8957981514,0.0023851417,0.0104196119,0.0033411877,1
347,0.3123838327,0.2954952749,-0.9028226932,0.0015660979,0.0025709749,0.0009988486,1
348,0.3182606693,0.3109938765,-0.8954568048,0.0039121883,0.010484784,0.0049825698,1
349,0.3203544542,0.3202631633,-0.8914835418,0.0030977018,0.0068817861,0.0021686262,1
350,0.3127577888,0.3017049801,-0.9005139363,0.0060492139,0.0125135178,0.006177238,1
351,0.3098927371,0.311879008,-0.8981475578,0.0019128488,0.0047614768,0.0015943576,1
352,0.3075902709,0.3154503386,-0.8976969283,0.0020521407,0.0034790751,0.001799742,1
353,0.3046069402,0.3252783626,-0.8951956016,0.0015322136,0.0052965388,0.0017436323,1
354,0.3106464462,0.3258422908,-0.8928395219,0.006009737,0.0108436594,0.0030630384,1
355,0.3141645777,0.3079597968,-0.898027012,0.0018146147,0.0021028727,0.0010751043,1
356,0.3082837131,0.3057271833,-0.9008179522,0.0026435223,0.0029581353,0.0018360676,1
357,0.3031006295,0.3181140757,-0.8982704582,0.002610594,0.005529227,0.0024982198,1
358,0.3177979562,0.3150478765,-0.8940738606,0.0136941946,0.0115640576,0.0077440437,1
359,0.3157895896,0.3154838884,-0.8947830996,0.0055156676,0.0077722521,0.0043808774,1
360,0.3082837131,0.3057271833,-0.9008179522,0.0026435223,0.0029581353,0.0018360676,1
361,0.3031006295,0.3181140757,-0.8982704582,0.002610594,0.005529227,0.0024982198,1
362,0.3177979562,0.3150478765,-0.8940738606,0.0136941946,0.0115640576,0.0077440437,1
363,0.3157895896,0.3154838884,-0.8947830996,0.0055156676,0.0077722521,0.0043808774,1
364,0.3082058924,0.307949996,-0.9000863147,0.0026192295,0.0035995412,0.000848656,1
365,0.3032797689,0.3207791514,-0.8972364821,0.0027626446,0.0086028166,0.0026786841,1
366,0.3070047888,0.3137446574,-0.8984433028,0.0028904107,0.0096187885,0.0033422634,1
367,0.3068786295,0.3183068088,-0.8968928486,0.0019223882,0.0087311571,0.0030884859,1
368,0.3170917809,0.3150888606,-0.8944191713,0.0056127988,0.0115827557,0.0045195016,1
369,0.3085776932,0.307487494,-0.9001147251,0.0038908422,0.0026863692,0.001513148,1
370,0.3094766813,0.3149171394,-0.8971938446,0.0055470017,0.0067243592,0.0043122388,1
371,0.3374181873,0.3241456454,-0.8834890598,0.0187055411,0.0114944254,0.0066035966,0
372,0.3411574303,0.3100045299,-0.8871806255,0.0183893664,0.0055216967,0.007121604,0
373,0.3198486135,0.3196714263,-0.8917990677,0.0028639478,0.012901682,0.0051785563,1
374,0.3210350916,0.3283558645,-0.8883069562,0.0011510964,0.0049396586,0.0019806212,1
375,0.3130462271,0.3016664024,-0.9004378088,0.0038900031,0.0130556395,0.0050546397,1
376,0.3218324502,0.327622251,-0.8882896255,0.0031684237,0.0041528422,0.0013474044,1
377,0.3110643865,0.3043717211,-0.9002650438,0.0055880128,0.0082454785,0.0045246177,1
378,0.3006763825,0.3083134781,-0.9023675737,0.0079351355,0.0125701734,0.0069480069,1
379,0.2952565339,0.3134770279,-0.90235251,0.0048306745,0.0156308901,0.0069303403,1
380,0.3021719562,0.3345785418,-0.8926011315,0.000864591,0.0031616178,0.0013556262,1
381,0.2973987092,0.3060912789,-0.9042151873,0.0028136595,0.0146189156,0.0059527516,1
382,0.2995023108,0.3021978924,-0.9049666255,0.0014803981,0.0025414472,0.0012635946,1
383,0.299311255,0.3052673865,-0.9039453665,0.0026900525,0.009175633,0.0039952381,1
384,0.3084962629,0.3265401155,-0.893406004,0.002892476,0.0040423797,0.0016320407,1
385,0.3027714382,0.3137184382,-0.899885494,0.004648432,0.0086320556,0.0044920829,1
386,0.2992095299,0.3097466773,-0.9024452151,0.001769013,0.0103405132,0.0036479075,1
387,0.3017634411,0.3148097046,-0.8997810938,0.004036797,0.0134915674,0.005420376,1
388,0.2962464502,0.3031573546,-0.9056928486,0.0041966563,0.0056504071,0.0021478207,1
389,0.2981600518,0.3183833187,-0.8996920677,0.0035568434,0.0153330224,0.006248831,1
390,0.2955306135,0.3095922112,-0.9037734582,0.0017728655,0.0019287716,0.0009988537,1
391,0.296008494,0.311736996,-0.9028786932,0.0011419354,0.0025293339,0.0011906024,1
392,0.3033648367,0.3181205777,-0.8981751394,0.0042530194,0.005181437,0.0023519185,1
393,0.3042960558,0.3157451394,-0.898624761,0.0080468778,0.0091992592,0.0057527257,1
394,0.2916633745,0.3115641195,-0.9043508884,0.001791312,0.002279344,0.0011642422,1
395,0.294104988,0.3125934223,-0.9032035737,0.0014851527,0.0026884512,0.0012108601,1
396,0.3024413347,0.3281145896,-0.8948501514,0.0047218912,0.0086657888,0.0039785263,1
397,0.2970091833,0.3119510837,-0.9024631434,0.0019158127,0.0048590473,0.002251738,1
398,0.2952416215,0.3072911554,-0.9044539761,0.0080962502,0.0156535308,0.0075453363,1
399,0.2816319124,0.2874947809,-0.9150154382,0.0094671066,0.0238191934,0.0109526775,1
400,0.297644,0.3240573626,-0.8979733586,0.0030959894,0.0047143954,0.0026404159,1
401,0.2917310757,0.3098494183,-0.9013918924,0.0534224343,0.0564906103,0.0182719971,1
402,0.2913426534,0.3079282231,-0.9055588446,0.0022633207,0.0150209665,0.005663376,1
403,0.2965836693,0.2999823147,-0.9066097092,0.0082201234,0.0051705948,0.0036382743,1
404,0.3135618008,0.3159488486,-0.89529051,0.0147540603,0.0073309742,0.0062353693,1
405,0.1538545618,0.1539668287,-0.9464315378,0.1635873509,0.163881307,0.0572048771,0
406,0.3174613386,0.3151265139,-0.8939749721,0.0208518886,0.0138140982,0.0098350814,0
407,0.3238484821,0.3145037291,-0.8915041474,0.0194228382,0.0282856903,0.0158922162,0
408,0.2290207849,0.2360893825,-0.9244216135,0.1308788783,0.1351520134,0.0431348353,0
409,0.1452252749,0.1485623347,-0.950368506,0.1575645879,0.1609969981,0.0537765265,0
410,0.3192015737,0.3103630319,-0.895355243,0.0084111176,0.0059989346,0.004178782,0
411,0.331752749,0.3089272191,-0.8913346135,0.002265693,0.0043390285,0.0016581699,0
412,0.3242932112,0.3040894502,-0.8957029562,0.0074170417,0.0041292881,0.0027679894,1
413,0.3059217968,0.3099981912,-0.9001085498,0.0096700034,0.0037223526,0.0031982443,1
414,0.3069991155,0.3040350637,-0.8994398606,0.0446655082,0.0457589954,0.0152741777,1
415,0.3079430518,0.2892894303,-0.906235502,0.0046503652,0.0130053418,0.0054024813,1
416,0.3118045378,0.2994045976,-0.9016859124,0.0037676502,0.0086179465,0.0029723386,1
417,0.307060741,0.3062226215,-0.9010695498,0.0023858556,0.0027081347,0.0014314319,1
418,0.3087501753,0.3015061554,-0.9020448486,0.00581601,0.0061062187,0.0033594894,1
419,0.3074863546,0.2992116494,-0.9032484183,0.0035344909,0.0070833538,0.0020360313,1
420,0.3137274542,0.2985258685,-0.901346498,0.0023105397,0.0048421693,0.0017501174,1
421,0.304643259,0.307724502,-0.9012513028,0.0131017733,0.0060679183,0.0059776892,1
422,0.3163266653,0.3163051434,-0.8943009044,0.0073689677,0.0065737912,0.0041082401,1
423,0.3100145936,0.3144719084,-0.8971983705,0.0020017705,0.0051830622,0.0016197775,1
424,0.2817292032,0.2893772749,-0.9146605418,0.0104545074,0.011299002,0.0069675519,1
425,0.2903921753,0.2972431633,-0.9092560558,0.0096911615,0.019586868,0.0097348748,1
426,0.303737988,0.3153249402,-0.8990248685,0.0036292537,0.006765612,0.0029604148,1
427,0.3025570359,0.3015114821,-0.9040945737,0.0055689878,0.0103871171,0.0049118682,1
428,0.3013371952,0.3024857092,-0.904261259,0.0017976021,0.0023458961,0.0010565287,1
429,0.2993198287,0.3125498606,-0.9013901594,0.004111068,0.0135899818,0.003799054,1
430,0.2990737131,0.3357426454,-0.8932100996,0.0009406636,0.0023764309,0.0009540192,1
431,0.29814849,0.3230999841,-0.8977181912,0.0022421806,0.0268239051,0.0095599687,1
432,0.3101745976,0.3050659641,-0.9002770398,0.0062983612,0.0122836387,0.0060931623,1
433,0.282433,0.2869722948,-0.9053673546,0.0919589287,0.0936619202,0.0309749477,1
434,0.309771761,0.3125486574,-0.8979233307,0.0040709907,0.0075971757,0.0037559137,1
435,0.3050924741,0.3221797928,-0.8960366614,0.0057842023,0.0137499854,0.0038156001,1
436,0.2994936733,0.3177309323,-0.8992991554,0.0033469557,0.0231899376,0.0079140081,1
437,0.2730294183,0.2657315339,-0.9157940239,0.0889127706,0.0865871614,0.0275707858,1
438,0.3050530598,0.3048936454,-0.9021017171,0.0063984446,0.0109568218,0.0058320421,1
439,0.3062574661,0.2971836653,-0.9042970359,0.0057051312,0.0093604407,0.0038716952,1
440,0.3071908964,0.3051799841,-0.9013233227,0.0082386723,0.0057793342,0.0037319682,1
441,0.3069378406,0.3122982231,-0.8990050518,0.0011324259,0.0064253431,0.0025159638,1
442,0.2973528367,0.3035078924,-0.9051774741,0.0065689333,0.0074245093,0.0044400716,1
443,0.2967517171,0.3100744661,-0.9031582869,0.0039442831,0.0081107202,0.0040001702,1
444,0.2903012869,0.3007142709,-0.9083280837,0.0088431647,0.0109185037,0.006231935,1
445,0.2951433586,0.2931911873,-0.9091139522,0.0189649451,0.005362441,0.0072601429,1
446,0.2920168765,0.2917877928,-0.9106071434,0.0170215434,0.0062456674,0.0072056827,1
447,0.2957789562,0.3021501633,-0.9061094542,0.0092592426,0.0082559284,0.0056458585,1
448,0.3098070159,0.3154573785,-0.8968634263,0.0062813193,0.0089636247,0.0047391268,1
449,0.297873741,0.307064255,-0.9037443267,0.0117516649,0.0072482125,0.0061938397,1
450,0.2962827849,0.2915325259,-0.9094515936,0.0018522692,0.0104495044,0.0032508039,1
451,0.3061417171,0.3033000438,-0.9023272908,0.0080750303,0.0041624223,0.0030447503,1
452,0.2987419044,0.2945135936,-0.9075462789,0.0094862551,0.0148751293,0.0079717107,1
453,0.3026556295,0.3086918008,-0.9016198566,0.0093672888,0.0083341569,0.0057782757,1
454,0.39604151,0.3565192072,-0.8448682072,0.0214200904,0.0405847739,0.0117042997,0
455,0.4532978167,0.2698378924,-0.8477669562,0.0331294034,0.0428839457,0.0079484035,1
456,0.4594203347,0.2649659283,-0.8468777012,0.026863704,0.0256920841,0.0119336159,1
457,0.4693582749,0.2443607131,-0.8478860637,0.0200218864,0.0247938928,0.0080186384,1
458,0.4400058127,0.2832211036,-0.8488422749,0.0467648425,0.0576433317,0.0117369527,0
459,0.4310682191,0.3165486255,-0.841400008,0.0507327821,0.0580325697,0.0090356346,0
460,0.4008139641,0.3594389681,-0.8412280996,0.0277508501,0.0409419953,0.0063796412,0
461,0.4768672351,0.2523367171,-0.8411067968,0.0258430133,0.0265242457,0.0095804657,1
462,0.4839399243,0.2520399084,-0.8373916614,0.0232000422,0.0205487393,0.0096299996,1
463,0.4418005498,0.2569129681,-0.8558203347,0.0678591507,0.0285488908,0.0309785707,1
464,0.4503839801,0.2651706853,-0.8514972988,0.032022993,0.0248616647,0.0121491064,1
465,0.378217996,0.3605099761,-0.8522868964,0.0192104271,0.0103969124,0.0106613981,0
466,0.3596450239,0.3502373506,-0.8618466853,0.058050688,0.0296161992,0.0310244466,0
467,0.3876423267,0.3672018287,-0.84529251,0.0162948132,0.0083785177,0.006412919,0
468,0.3858343984,0.364129498,-0.847467259,0.015315731,0.0080865907,0.0063873563,0
469,0.3887577729,0.3532016534,-0.8506036614,0.0209972028,0.008408542,0.0088238777,0
470,0.3902798805,0.3754704701,-0.8404488247,0.0154125992,0.0063655699,0.0084422517,0
471,0.3862638645,0.3676428088,-0.8458667171,0.0086156709,0.0067163494,0.0053929482,0
472,0.328934502,0.2925746016,-0.893400012,0.0509317957,0.0615930884,0.0406302762,0
473,0.2913290478,0.2485184582,-0.9234689721,0.0160167576,0.0158450159,0.0079660308,1
474,0.2890333904,0.2468842948,-0.9247239363,0.012150767,0.0142753685,0.0064843547,1
475,0.2878720637,0.2522247809,-0.9235760398,0.0174761684,0.0123223065,0.0078976847,1
476,0.3003412311,0.2465209761,-0.9210460637,0.019267814,0.0152808945,0.009589892,1
477,0.2938518685,0.2536511036,-0.9211182908,0.0203238889,0.0180227839,0.0107429324,1
478,0.2934028327,0.2509551036,-0.9221929243,0.0174723577,0.0115350417,0.0076270566,1
479,0.2905722629,0.2511152988,-0.9228379402,0.0219185885,0.0168264643,0.010746826,1
480,0.2791402908,0.246737988,-0.9275345777,0.0214425756,0.0179344561,0.0099604628,1
481,0.2880690279,0.2549896096,-0.9226295458,0.0187257569,0.0176136024,0.0095024089,1
482,0.2863439522,0.2547284263,-0.9234565179,0.0126556625,0.0126709905,0.0052859362,1
483,0.2825562351,0.266074506,-0.9210386614,0.0192569076,0.0229132203,0.0125811614,1
484,0.2863234223,0.2567715936,-0.9227072749,0.0177128041,0.0173522497,0.0091485257,1
485,0.2803817012,0.2585997809,-0.9241009681,0.0157509403,0.0156490737,0.0075276245,1
486,0.283816012,0.2528141554,-0.9244532112,0.0221200797,0.0180311892,0.0102636863,1
487,0.2925371514,0.2529708924,-0.9215327968,0.0201203012,0.0262573352,0.0105249603,1
488,0.3113798446,0.2544579482,-0.9145554064,0.0350334104,0.0202098842,0.0156953083,1
489,0.2786590717,0.2465261275,-0.9278249721,0.0161441667,0.0195100122,0.0085757722,1
490,0.2739054223,0.2534013785,-0.9273730916,0.0166648319,0.01917526,0.0098658795,1
491,0.2865610996,0.2600178845,-0.9216676773,0.0171509472,0.0198767779,0.0106231725,1
492,0.2778475458,0.2479236135,-0.9279727371,0.0112459369,0.0071691876,0.0048323936,1
493,0.2801789084,0.2511739761,-0.9261781713,0.0177591765,0.0141201556,0.0095208563,1
494,0.281686761,0.2458855418,-0.9270713187,0.0189515485,0.0174400187,0.008265601,1
495,0.2773070996,0.2499734343,-0.9273838287,0.0130847247,0.0181133338,0.0086027592,1
496,0.2778510319,0.2626879163,-0.9236679801,0.0147298883,0.0181603162,0.0091968351,1
497,0.2764057211,0.255042008,-0.9261966454,0.0159868812,0.0191190603,0.0095979507,1
498,0.2769934502,0.2574875737,-0.9253799402,0.0178322392,0.0154876687,0.0094225599,1
499,0.2771470916,0.257828996,-0.9251899363,0.0146963644,0.0201839722,0.0106707345,1
500,0.2748325179,0.2605763626,-0.9251733665,0.0100856419,0.0211525335,0.0084950246,1
501,0.2757458526,0.2595589801,-0.9251746096,0.0162136076,0.0173447115,0.0090308901,1
502,0.2795739522,0.2650559203,-0.922146008,0.0255016144,0.0209935658,0.0118091167,1
503,0.2804069602,0.2715570757,-0.9199560239,0.0236501829,0.0232368842,0.0145051591,1
504,0.2767170239,0.2680915139,-0.922547012,0.0104908465,0.0172311321,0.0073945441,1
505,0.2748660239,0.2710573347,-0.9213552669,0.030416176,0.0286570285,0.0182927827,1
506,0.2712409323,0.2601110438,-0.9263598566,0.0160075324,0.0168075039,0.0094468816,1
507,0.2691121155,0.2582944422,-0.9275837251,0.0135894693,0.0143858852,0.007708269,1
508,0.2766482908,0.2654481873,-0.9230350518,0.0174730362,0.0234343365,0.0124426702,1
509,0.2705101873,0.2690623546,-0.923998498,0.0156856412,0.017713197,0.0098299784,1
510,0.2793808406,0.2549629602,-0.9247597131,0.0355884454,0.0173208629,0.0139002929,1
511,0.274656502,0.2570373626,-0.9263706813,0.0112684787,0.012898373,0.0062942553,1
512,0.2837123108,0.2568354263,-0.9232138964,0.0253430074,0.0217969213,0.0100804264,1
513,0.2712165936,0.2620836375,-0.9258734343,0.0135284187,0.0164987546,0.0075411583,1
514,0.2722899243,0.266958761,-0.9241141873,0.0147394693,0.0171693414,0.0096023633,1
515,0.2768371315,0.2739616653,-0.920551494,0.0138428375,0.0241214751,0.0108471012,1
516,0.2799131594,0.2691813028,-0.9211103426,0.0142217949,0.0208853515,0.0103618313,1
517,0.2800050677,0.2635355737,-0.9227168247,0.0178191906,0.0178577248,0.0101702887,1
518,0.2875888287,0.266231243,-0.9197220478,0.0131566459,0.0167809278,0.0083806893,1
519,0.2824051952,0.2702281315,-0.9200900677,0.0174816232,0.0159748368,0.0098736335,1
520,0.2798623904,0.2631321155,-0.9222559084,0.0331345856,0.024590121,0.0134148724,1
521,0.2709793944,0.2611238765,-0.9257024223,0.0246661504,0.0268568186,0.0113902744,1
522,0.2757758606,0.2619510518,-0.9244920757,0.0176371239,0.0158421405,0.0090384868,1
523,0.277325757,0.2660941753,-0.9227622829,0.0162166156,0.0203641821,0.0107884094,1
524,0.2689966335,0.2650001952,-0.9254272908,0.0167882297,0.0240020123,0.0119209519,1
525,0.279326502,0.2663198088,-0.9221599323,0.0165133892,0.0172816053,0.0100086366,1
526,0.2728447888,0.25955151,-0.9261260159,0.0131236066,0.0158005148,0.0075784485,1
527,0.2756129562,0.2594769402,-0.9252648685,0.016558569,0.0159107513,0.0081717266,0
528,0.2771346016,0.2715682829,-0.920642753,0.0212624272,0.0336936024,0.0166315328,1
529,0.2768540916,0.2587074104,-0.9250639402,0.013971881,0.0199535412,0.0092558435,1
530,0.2874463386,0.2757335657,-0.9170261514,0.0122989123,0.0145430926,0.006769659,1
531,0.2878651275,0.275990239,-0.9166630159,0.0153249703,0.0189829319,0.0098341976,1
532,0.2872167371,0.2709427131,-0.9182353227,0.018406606,0.0217883671,0.0112674341,1
533,0.284089255,0.2726718566,-0.9188179442,0.0165918159,0.0190573486,0.0088564789,1
534,0.2898920558,0.2654498924,-0.9192646534,0.0095363243,0.0173870115,0.007626849,1
